EQUIPMENT_ID,SERIAL_NUMBER,MAKE,MODEL,CATEGORY,SUBCATEGORY,DESCRIPTION,YEAR_MANUFACTURED,ACQUISITION_DATE,ACQUISITION_COST,REPLACEMENT_COST,BRANCH_ID,STATUS,CONDITION,LATITUDE,LONGITUDE,LAST_SERVICE_DATE,NEXT_SERVICE_DUE,HOUR_METER_READING,DAILY_RATE,WEEKLY_RATE,MONTHLY_RATE,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
EQ-010055,HAU767542G,Haulotte,HA20LE,AERIAL,Articulating,Articulating Boom 66ft Electric,2024,2024-07-03,196900,172700,BR-01096,RENTED,POOR,40.70887,-111.794641,2026-03-19,2026-03-20,4088,599.82,1799.46,5398.38,UR_EQUIPMENT,ce193f0b60e449a8013f38c81f5487bec22d5690edf96e5c64cc8b3661883624,2026-03-20T07:54:06.967339,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967339,9999-12-31T00:00:00
EQ-010056,LIN237795C,Lincoln,Vantage 300,GENERAL_TOOLS,Welder,Welder Generator 300A,2015,2015-10-31,41250,49950,BR-01081,AVAILABLE,GOOD,31.748437,-106.48043,2026-03-19,2026-03-20,12498,153.58,460.74,1382.22,UR_EQUIPMENT,9803331a345207447f0a3f55470e28292c5057c7f8e8b36c73942c6d99c090bf,2026-03-20T07:54:06.967370,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967370,9999-12-31T00:00:00
EQ-010057,LIN964749P,Lincoln,Vantage 300,GENERAL_TOOLS,Welder,Welder Generator 300A,2019,2020-01-27,41250,66150,BR-01026,AVAILABLE,GOOD,35.254397,-80.85391,2026-03-19,2026-03-20,4710,164.87,494.61,1483.83,UR_EQUIPMENT,dbafea2358fa43e789070653d8623a79bc0e4136978acfc78a3ac654e1d9eb61,2026-03-20T07:54:06.967402,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967403,9999-12-31T00:00:00
EQ-010058,MAR684384L,Marley,NC Series,POWER_AND_HVAC,Cooling,Cooling Tower,2021,2021-08-14,78050,158200,BR-01015,RENTED,EXCELLENT,41.846686,-72.743442,2026-03-19,2026-03-20,13682,399.06,1197.18,3591.54,UR_EQUIPMENT,e66f679845f2a06999e1da27cf957c73a44250d11782e86fc0fb54853b6733f9,2026-03-20T07:54:06.967433,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967434,9999-12-31T00:00:00
EQ-010059,BOB213609V,Bobcat,T770,EARTHMOVING,Compact,Compact Track Loader,2021,2022-08-13,90650,129500,BR-01069,AVAILABLE,GOOD,32.774186,-96.790913,2026-03-19,2026-03-20,6586,383.85,1151.55,3454.65,UR_EQUIPMENT,21161a6bb30a8e8e02c6ef7376b2b46fe8765ee1aa63018713397fb69d90e30c,2026-03-20T07:54:06.967464,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967464,9999-12-31T00:00:00
EQ-010060,GEN246566B,Genie,GTH-636,AERIAL,Telehandler,Telehandler 6K 36ft,2019,2020-04-08,73150,114450,BR-01042,MAINTENANCE,GOOD,30.348332,-81.652001,2026-03-19,2026-03-20,2411,365.67,1097.01,3291.03,UR_EQUIPMENT,85125cf2c8d7d78d260919627ae1e01e71a2cf70eae6ce5ca53123d67a700fb8,2026-03-20T07:54:06.967495,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967496,9999-12-31T00:00:00
EQ-010061,EFF878325X,Efficiency,Steel Box 8x16,TRENCH_SAFETY,Trench,Trench Box 8ft,2023,2023-02-18,29875,59500,BR-01013,AVAILABLE,GOOD,41.765411,-72.665228,2026-03-19,2026-03-20,0,121.97,365.91,1097.73,UR_EQUIPMENT,26ca3d115dffba80f713cb034bf87d960d24f33c243ab412cbaf8e485de0bc8d,2026-03-20T07:54:06.967532,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967533,9999-12-31T00:00:00
EQ-010062,CAT997004L,Cat,314,EARTHMOVING,Excavator,Excavator 14T,2018,2019-09-10,135000,255000,BR-01063,RENTED,POOR,39.052072,-94.540091,2026-03-19,2026-03-20,4368,589.81,1769.43,5308.29,UR_EQUIPMENT,d0ec7c16582dbd2e93d5c3447c9d04d0feec74b41ec447531c470d12f6d2010a,2026-03-20T07:54:06.967569,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967569,9999-12-31T00:00:00
EQ-010063,CAS772875U,Case,580SN,EARTHMOVING,Backhoe,Backhoe Loader,2022,2022-11-13,140800,199200,BR-01008,RENTED,EXCELLENT,39.857814,-75.0904,2026-03-19,2026-03-20,3975,351.0,1053.0,3159.0,UR_EQUIPMENT,e18a784d0295ea74318f071625d475f8d0b242dca2d26a0e4531a5131186b3cd,2026-03-20T07:54:06.967604,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967604,9999-12-31T00:00:00
EQ-010064,GEN952547H,Genie,GS-3246,AERIAL,Scissor,Scissor Lift 32ft Electric,2023,2023-08-14,56800,89600,BR-01032,DECOMMISSIONED,FAIR,27.923107,-82.481075,2026-03-19,2026-03-20,4038,182.43,547.29,1641.87,UR_EQUIPMENT,bc4b572ecccb5d377577ca1599820b55a2def2e2f8c87b14a8e85cfa42f97ac9,2026-03-20T07:54:06.967639,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967639,9999-12-31T00:00:00
EQ-010065,HAU127032E,Haulotte,HA20LE,AERIAL,Articulating,Articulating Boom 66ft Electric,2017,2017-03-29,111650,187550,BR-01001,AVAILABLE,POOR,40.720464,-74.015098,2026-03-19,2026-03-20,14695,485.64,1456.92,4370.76,UR_EQUIPMENT,0d562724834fc8c8993222a4c0d26c4f6a82038993c593cc2663e8315282878c,2026-03-20T07:54:06.967673,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967674,9999-12-31T00:00:00
EQ-010066,MIL599380O,Miller,Big Blue 500,GENERAL_TOOLS,Welder,Welder Generator 500A,2023,2023-04-30,79800,68400,BR-01076,AVAILABLE,EXCELLENT,30.288315,-97.723575,2026-03-19,2026-03-20,1541,176.82,530.46,1591.38,UR_EQUIPMENT,31d669ad99484aedfb5c1bca8a769d3284162cffa0eb1b4440c6ecef7611d6ac,2026-03-20T07:54:06.967708,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967709,9999-12-31T00:00:00
EQ-010067,TOY132663B,Toyota,8FGU25,MATERIAL_HANDLING,Forklift,Forklift 5K Cushion,2023,2024-07-25,48300,69900,BR-01058,RENTED,POOR,44.830954,-93.175875,2026-03-19,2026-03-20,11040,141.07,423.21,1269.63,UR_EQUIPMENT,d30f2124c46277436bad905b7e81642ac5cfe10139f151b38b1b448614718dc3,2026-03-20T07:54:06.967743,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967743,9999-12-31T00:00:00
EQ-010068,CAT754644U,Cat,314,EARTHMOVING,Excavator,Excavator 14T,2017,2017-04-03,209400,234000,BR-01063,RENTED,GOOD,39.23793,-94.650541,2026-03-19,2026-03-20,5005,521.82,1565.46,4696.38,UR_EQUIPMENT,0fe4346a2f1665c67a538483102608074fc1086a83c4fe2c2a2da0a77ed5dc43,2026-03-20T07:54:06.967777,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967778,9999-12-31T00:00:00
EQ-010069,MUL906315R,Multiquip,QP-6TZ,GENERAL_TOOLS,Trash,Trash Pump 6in,2016,2017-10-09,67200,82425,BR-01077,RENTED,GOOD,33.478488,-112.1851,2026-03-19,2026-03-20,11164,193.52,580.56,1741.68,UR_EQUIPMENT,74ce318697dbcd1b7e45262162583889c1fe02bc2bbcd30d30bcfaa84f2df605,2026-03-20T07:54:06.967810,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967810,9999-12-31T00:00:00
EQ-010070,JLG367271L,JLG,G10-55A,AERIAL,Telehandler,Telehandler 10K 55ft,2020,2021-08-12,107550,191250,BR-01030,RENTED,FAIR,25.755188,-80.128952,2026-03-19,2026-03-20,11397,440.11,1320.33,3960.99,UR_EQUIPMENT,89c39a3d5d70120cd309957825ec11bf030b10d604c405c3b3b5e13f66dde0de,2026-03-20T07:54:06.967841,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967841,9999-12-31T00:00:00
EQ-010071,EFF714953R,Efficiency,Steel Box 8x16,TRENCH_SAFETY,Trench,Trench Box 8ft,2017,2018-06-04,42875,41750,BR-01012,MAINTENANCE,EXCELLENT,40.44279,-79.975084,2026-03-19,2026-03-20,0,127.11,381.33,1143.99,UR_EQUIPMENT,b07085251f457607708fccbe166c07f8e9f23b4d9b83ed332fe7504490af2980,2026-03-20T07:54:06.967874,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967875,9999-12-31T00:00:00
EQ-010072,MUL427626L,Multiquip,QP-6TZ,GENERAL_TOOLS,Trash,Trash Pump 6in,2015,2015-11-29,39550,69475,BR-01046,MAINTENANCE,POOR,41.885911,-87.618068,2026-03-19,2026-03-20,10337,199.59,598.77,1796.31,UR_EQUIPMENT,14c296c6f4d38a53ae27db012adb77019a2a7a40338631a579df136c0a78ab2f,2026-03-20T07:54:06.967906,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.967906,9999-12-31T00:00:00
EQ-010073,HYS337144Z,Hyster,H80FT,MATERIAL_HANDLING,Forklift,Forklift 8K Pneumatic,2016,2017-02-17,61800,93200,BR-01085,RENTED,FAIR,37.72801,-122.393688,2026-03-19,2026-03-20,9906,215.76,647.28,1941.84,UR_EQUIPMENT,da9193cd3ac4d860ec19c10f61894119f201d1121e1956fb82e0476e88facb21,2026-03-20T07:54:06.968379,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968379,9999-12-31T00:00:00
EQ-010074,TAD836833Y,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2019,2019-03-17,334800,582000,BR-01079,RENTED,GOOD,36.182632,-95.936077,2026-03-19,2026-03-20,4977,1030.42,3091.26,9273.78,UR_EQUIPMENT,c2b8872e2d013cfacb53ce825cdbe92b5824b5b0b01d0d42b06320682449a7a4,2026-03-20T07:54:06.968425,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968425,9999-12-31T00:00:00
EQ-010075,KUB325583M,Kubota,KX040,EARTHMOVING,Mini,Mini Excavator 4T,2015,2015-06-16,92100,109800,BR-01024,MAINTENANCE,GOOD,33.731751,-84.419655,2026-03-19,2026-03-20,9191,263.26,789.78,2369.34,UR_EQUIPMENT,64258b08a525cd84cb669b50589b594765d051e0200058beae2cea947ec39732,2026-03-20T07:54:06.968465,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968466,9999-12-31T00:00:00
EQ-010076,CAS747850B,Case,580SN,EARTHMOVING,Backhoe,Backhoe Loader,2015,2016-09-21,148800,108000,BR-01040,RENTED,FAIR,30.361916,-81.774974,2026-03-19,2026-03-20,12860,358.67,1076.01,3228.03,UR_EQUIPMENT,244ac2c30d5288195548712cabe8d9303921f805bc6bf1b55e5cf0132ab30212,2026-03-20T07:54:06.968504,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968504,9999-12-31T00:00:00
EQ-010077,SKY811163V,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2020,2020-10-06,87750,93500,BR-01063,RENTED,GOOD,39.032821,-94.593471,2026-03-19,2026-03-20,5140,244.74,734.22,2202.66,UR_EQUIPMENT,ca69d251fa7d224c945bd17084567cf325d93dbfca50b08301b972e4915c5980,2026-03-20T07:54:06.968544,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968544,9999-12-31T00:00:00
EQ-010078,YAL367931J,Yale,GDP120,MATERIAL_HANDLING,Forklift,Forklift 12K Diesel,2018,2019-09-18,77825,77000,BR-01006,AVAILABLE,POOR,42.359323,-71.048895,2026-03-19,2026-03-20,13020,297.06,891.18,2673.54,UR_EQUIPMENT,6084ce432fc66d7ec7668a293829ced3c10e5face5ae7b0faaade0262f270322,2026-03-20T07:54:06.968581,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968581,9999-12-31T00:00:00
EQ-010079,SKY878086B,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2020,2021-06-24,77750,63500,BR-01023,AVAILABLE,GOOD,33.729478,-84.397956,2026-03-19,2026-03-20,14619,217.91,653.73,1961.19,UR_EQUIPMENT,a6a99e9da920c6afe5752949024bc4341613810a2bcb8d6c63f95befd46101f9,2026-03-20T07:54:06.968624,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968624,9999-12-31T00:00:00
EQ-010080,CAT280222Z,Cat,314,EARTHMOVING,Excavator,Excavator 14T,2016,2016-10-30,214800,220200,BR-01041,RENTED,GOOD,30.419808,-81.658161,2026-03-19,2026-03-20,5821,582.91,1748.73,5246.19,UR_EQUIPMENT,6b4c3d98cb375240e052dfd25a3cf4c76725998051a0318f4fa3df78cb726de9,2026-03-20T07:54:06.968661,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968662,9999-12-31T00:00:00
EQ-010081,CAT882033K,Cat,XQ100,POWER_AND_HVAC,Generator,Generator 100kW Diesel,2016,2016-02-26,153600,201000,BR-01012,RENTED,EXCELLENT,40.427527,-80.007337,2026-03-19,2026-03-20,5583,581.24,1743.72,5231.16,UR_EQUIPMENT,fe7ede53b2e8a0f8846241fd911994c95d25b6da9f2a9063a29dbbe85c613936,2026-03-20T07:54:06.968698,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968699,9999-12-31T00:00:00
EQ-010082,ATL776796E,Atlas Copco,XAS 375,GENERAL_TOOLS,Air,Air Compressor 375 CFM,2020,2021-10-20,71500,75900,BR-01066,RENTED,GOOD,38.508808,-90.102839,2026-03-19,2026-03-20,13917,293.76,881.28,2643.84,UR_EQUIPMENT,1e9ed0d9a045cc0122e71404d3512ed99c35efbf42165778233bbc4d0c667707,2026-03-20T07:54:06.968735,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968736,9999-12-31T00:00:00
EQ-010083,GEN896788S,Genie,GS-1930,AERIAL,Scissor,Scissor Lift 19ft Electric,2022,2023-12-17,39250,53000,BR-01023,RENTED,FAIR,33.77883,-84.495399,2026-03-19,2026-03-20,9736,123.65,370.95,1112.85,UR_EQUIPMENT,035bb9e922b56877e76fb836527d3cf48bab96c23641ac2c832fb3f12c874617,2026-03-20T07:54:06.968771,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968772,9999-12-31T00:00:00
EQ-010084,KUN591699O,Kundel,V-Panel,TRENCH_SAFETY,Manhole,Manhole Box,2017,2017-12-06,54150,49050,BR-01083,RENTED,GOOD,34.17069,-118.213933,2026-03-19,2026-03-20,0,147.29,441.87,1325.61,UR_EQUIPMENT,e7dc51c94315bd8eaa40f89cf114ecb83ec85e6760119ace7034e07172bca3e6,2026-03-20T07:54:06.968808,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968808,9999-12-31T00:00:00
EQ-010085,ATL996840C,Atlas Copco,XAS 185,GENERAL_TOOLS,Air,Air Compressor 185 CFM,2019,2019-08-27,62475,70350,BR-01046,RENTED,GOOD,41.872256,-87.755159,2026-03-19,2026-03-20,14659,152.78,458.34,1375.02,UR_EQUIPMENT,35b530b26010b52be40f61be4bc8554602de3eee2ec3702b156bc4500af955da,2026-03-20T07:54:06.968844,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968845,9999-12-31T00:00:00
EQ-010086,CAT734394P,Cat,TH255C,MATERIAL_HANDLING,Rough,Rough Terrain Forklift,2024,2024-03-14,114800,100800,BR-01075,RENTED,FAIR,30.383542,-97.748474,2026-03-19,2026-03-20,5767,365.94,1097.82,3293.46,UR_EQUIPMENT,850154ebf81d04023dfb9186c4b73b4d0ddbb7053cda3866eaedeecc806f554a,2026-03-20T07:54:06.968880,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968881,9999-12-31T00:00:00
EQ-010087,GME841995O,GME,SR Series,TRENCH_SAFETY,Slide,Slide Rail System,2017,2018-03-30,93600,115200,BR-01014,MAINTENANCE,FAIR,41.745352,-72.689966,2026-03-19,2026-03-20,0,258.52,775.56,2326.68,UR_EQUIPMENT,7849b5f0021f051207c8234aef6769a3584cd0e579a0021fb806d228d415b4e8,2026-03-20T07:54:06.968916,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968916,9999-12-31T00:00:00
EQ-010088,HYS778748K,Hyster,H80FT,MATERIAL_HANDLING,Forklift,Forklift 8K Pneumatic,2024,2024-06-29,43200,66800,BR-01047,RENTED,GOOD,41.835098,-87.693838,2026-03-19,2026-03-20,10836,173.14,519.42,1558.26,UR_EQUIPMENT,47bcb049f4bb56954eda792477abffbc91b4b743d557724b2e3e4ea50f49f7ea,2026-03-20T07:54:06.968952,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968952,9999-12-31T00:00:00
EQ-010089,SKY795847E,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2017,2018-10-19,72250,82250,BR-01037,AVAILABLE,FAIR,35.789262,-78.631801,2026-03-19,2026-03-20,10047,237.5,712.5,2137.5,UR_EQUIPMENT,41702a8131a2e6b481fc9aad5d6d340f2ff4bbeb124e6f128c44988f2205a661,2026-03-20T07:54:06.968987,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.968988,9999-12-31T00:00:00
EQ-010090,CHE444432E,Checkers,RP5x8,TRENCH_SAFETY,Road,Road Plate 5x8ft,2021,2021-01-05,18550,21450,BR-01085,RENTED,GOOD,37.904377,-122.467693,2026-03-19,2026-03-20,0,52.15,156.45,469.35,UR_EQUIPMENT,24ac62146ef2c94f121a1b90a26a0370335309bbcda23473b47c31599b547b04,2026-03-20T07:54:06.969023,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969024,9999-12-31T00:00:00
EQ-010091,FLA324597K,Flagro,FVO-400,POWER_AND_HVAC,Indirect,Indirect Fired Heater 400K BTU,2015,2015-09-10,49500,46750,BR-01088,MAINTENANCE,EXCELLENT,39.729887,-105.004569,2026-03-19,2026-03-20,3453,119.85,359.55,1078.65,UR_EQUIPMENT,8cf088919417dbebd189f3ceb45e379386c0c58649f088ccf56397b960c905d9,2026-03-20T07:54:06.969059,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969059,9999-12-31T00:00:00
EQ-010092,JLG903531T,JLG,800S,AERIAL,Boom,Boom Lift 80ft Straight,2023,2024-11-25,163100,281400,BR-01020,AVAILABLE,FAIR,40.74382,-74.158678,2026-03-19,2026-03-20,6017,602.93,1808.79,5426.37,UR_EQUIPMENT,5daec21459ee343b4dbbefa656856eaa3a202621c60f266da85b994c654b98ff,2026-03-20T07:54:06.969095,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969096,9999-12-31T00:00:00
EQ-010093,CAT809217X,Cat,330,EARTHMOVING,Excavator,Excavator 30T,2022,2023-09-11,234000,448200,BR-01024,MAINTENANCE,FAIR,33.735833,-84.419419,2026-03-19,2026-03-20,6468,776.8,2330.4,6991.2,UR_EQUIPMENT,abd7b03251781ac8df41760c578caad78cce576df0396f3d9588e16683675148,2026-03-20T07:54:06.969132,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969132,9999-12-31T00:00:00
EQ-010094,BOB485709V,Bobcat,T770,EARTHMOVING,Compact,Compact Track Loader,2022,2023-01-22,121100,126700,BR-01097,RENTED,GOOD,38.581959,-121.545218,2026-03-19,2026-03-20,3678,392.42,1177.26,3531.78,UR_EQUIPMENT,090020aaa1197c21e843e5790298d2e2c966822955a5045e516c4ba8c4da66c0,2026-03-20T07:54:06.969169,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969169,9999-12-31T00:00:00
EQ-010095,BOB154714U,Bobcat,T770,EARTHMOVING,Compact,Compact Track Loader,2024,2024-01-22,113050,165550,BR-01100,RENTED,GOOD,32.834907,-117.079128,2026-03-19,2026-03-20,4596,312.03,936.09,2808.27,UR_EQUIPMENT,b9bccc5a41179a41414384636d8ca847643db6dacd6419d7ef11c08f932ee8e2,2026-03-20T07:54:06.969205,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969205,9999-12-31T00:00:00
EQ-010096,CAT254506N,Cat,314,EARTHMOVING,Excavator,Excavator 14T,2019,2019-03-09,133800,295200,BR-01092,MAINTENANCE,FAIR,45.543117,-122.701873,2026-03-19,2026-03-20,8910,590.88,1772.64,5317.92,UR_EQUIPMENT,baa1cd82bc6220a725c40975207589b3141f10541aee87c17a1b398c6f58cc95,2026-03-20T07:54:06.969241,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969241,9999-12-31T00:00:00
EQ-010097,MAR493124H,Marley,NC Series,POWER_AND_HVAC,Cooling,Cooling Tower,2020,2021-01-14,72450,115850,BR-01058,MAINTENANCE,POOR,44.967093,-93.261878,2026-03-19,2026-03-20,1837,322.26,966.78,2900.34,UR_EQUIPMENT,a4c431ce6d5c15d8f111a3abab863fc1a25582633125309d87eeea86607a58bf,2026-03-20T07:54:06.969277,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969277,9999-12-31T00:00:00
EQ-010098,CHE245534Y,Checkers,RP5x8,TRENCH_SAFETY,Road,Road Plate 5x8ft,2022,2023-12-12,19000,18500,BR-01084,AVAILABLE,EXCELLENT,34.021694,-118.265448,2026-03-19,2026-03-20,0,52.94,158.82,476.46,UR_EQUIPMENT,665cd1a8fe9bc6559d35b2f737c549045ab217dcd100e4ba00737b024ba46f84,2026-03-20T07:54:06.969315,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969315,9999-12-31T00:00:00
EQ-010099,KUB913875J,Kubota,KX040,EARTHMOVING,Mini,Mini Excavator 4T,2024,2024-02-18,78000,98100,BR-01011,AVAILABLE,GOOD,40.41266,-80.015695,2026-03-19,2026-03-20,2321,302.5,907.5,2722.5,UR_EQUIPMENT,0bce471435db3f1447ae0d1f7b1bbae5a960ec9aeae2f1f114e209caa09509c2,2026-03-20T07:54:06.969350,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969351,9999-12-31T00:00:00
EQ-010100,GEN762652Q,Genie,GS-1930,AERIAL,Scissor,Scissor Lift 19ft Electric,2022,2023-02-18,43375,38875,BR-01054,RENTED,GOOD,39.842819,-82.903854,2026-03-19,2026-03-20,769,128.63,385.89,1157.67,UR_EQUIPMENT,a9fd0366e977baf25327c28d91b42d6cfe141ce16017c1ec5ac7cac820717666,2026-03-20T07:54:06.969386,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969386,9999-12-31T00:00:00
EQ-010101,GEN170966Q,Generac,MLT6S,GENERAL_TOOLS,Light,Light Tower 6kW,2016,2016-06-21,33900,37900,BR-01055,AVAILABLE,GOOD,39.767869,-86.160875,2026-03-19,2026-03-20,6408,100.7,302.1,906.3,UR_EQUIPMENT,62d53109a9d24e4384ed3dd6aca00be1a4696ff58b30f3fd0e01b64dd7e54a30,2026-03-20T07:54:06.969421,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969422,9999-12-31T00:00:00
EQ-010102,ATL461551H,Atlas Copco,XAS 185,GENERAL_TOOLS,Air,Air Compressor 185 CFM,2015,2016-08-07,67725,73150,BR-01050,MAINTENANCE,EXCELLENT,42.346219,-83.069364,2026-03-19,2026-03-20,1606,167.5,502.5,1507.5,UR_EQUIPMENT,ce5a60aa40157d86afa4293a63d3454b4da2bdcc5a5739a794416bf76344a2d3,2026-03-20T07:54:06.969457,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969457,9999-12-31T00:00:00
EQ-010103,TAD587192W,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2017,2017-08-20,386400,493200,BR-01095,RENTED,EXCELLENT,40.71219,-111.940672,2026-03-19,2026-03-20,11717,1318.94,3956.82,11870.46,UR_EQUIPMENT,34b7ae683d633df3e26a30acc5536e38f1b56e494faf0d667b47ea22295bb783,2026-03-20T07:54:06.969494,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969494,9999-12-31T00:00:00
EQ-010104,JLG425138Q,JLG,800S,AERIAL,Boom,Boom Lift 80ft Straight,2018,2018-05-28,210700,320600,BR-01009,RENTED,POOR,39.825583,-75.264308,2026-03-19,2026-03-20,5670,781.02,2343.06,7029.18,UR_EQUIPMENT,4c73a5e95e94307051fbc6b508d79c46a1e9c1c7d47d8d1d5fd79ff4ff137327,2026-03-20T07:54:06.969530,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969530,9999-12-31T00:00:00
EQ-010105,YAL485896N,Yale,GDP120,MATERIAL_HANDLING,Forklift,Forklift 12K Diesel,2020,2020-04-23,83050,121000,BR-01005,RENTED,EXCELLENT,42.30031,-70.974327,2026-03-19,2026-03-20,13596,256.29,768.87,2306.61,UR_EQUIPMENT,4146ea0aef23924296d52b645503599e3df488a0c665952e40892fa23d51fb9c,2026-03-20T07:54:06.969565,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969566,9999-12-31T00:00:00
EQ-010106,CAT862400N,Cat,926M,EARTHMOVING,Wheel,Wheel Loader,2023,2023-10-24,110000,180000,BR-01044,DECOMMISSIONED,GOOD,37.567885,-77.406411,2026-03-19,2026-03-20,1853,465.01,1395.03,4185.09,UR_EQUIPMENT,5b7bc45884fc6f7a484cf204b72a7059a5ed6f6feff7b05d060a4a950485e860,2026-03-20T07:54:06.969600,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969601,9999-12-31T00:00:00
EQ-010107,HYS274739W,Hyster,H80FT,MATERIAL_HANDLING,Forklift,Forklift 8K Pneumatic,2022,2022-06-01,62600,67800,BR-01070,AVAILABLE,EXCELLENT,32.79346,-96.777686,2026-03-19,2026-03-20,7481,206.16,618.48,1855.44,UR_EQUIPMENT,8f6f3466b9d0e8bdbb059b9e247f5356f3fbf20734f517dc27e686f3878e9362,2026-03-20T07:54:06.969637,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969638,9999-12-31T00:00:00
EQ-010108,CAS480959Q,Case,580SN,EARTHMOVING,Backhoe,Backhoe Loader,2016,2016-03-28,156400,169200,BR-01079,DECOMMISSIONED,GOOD,36.154734,-95.978947,2026-03-19,2026-03-20,7155,420.54,1261.62,3784.86,UR_EQUIPMENT,1365fcc263e2367c4baab0ec0355d3278913aec92257a41851638d67d40f5e6b,2026-03-20T07:54:06.969673,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969674,9999-12-31T00:00:00
EQ-010109,JLG479742M,JLG,460SJ,AERIAL,Boom,Boom Lift 46ft Straight,2018,2019-08-26,120750,90300,BR-01019,MAINTENANCE,FAIR,40.728335,-74.179033,2026-03-19,2026-03-20,6501,379.24,1137.72,3413.16,UR_EQUIPMENT,a78eede49bd35943cacae9a2ab5469fbaeb3ead143b6bcbab3731bc4831fc4a7,2026-03-20T07:54:06.969709,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969710,9999-12-31T00:00:00
EQ-010110,LIE781113I,Liebherr,LTM 1050,MATERIAL_HANDLING,All,All Terrain Crane 50T,2023,2024-09-02,473400,891000,BR-01058,TRANSPORT,GOOD,45.046869,-93.238666,2026-03-19,2026-03-20,5650,1728.15,5184.45,15553.35,UR_EQUIPMENT,7e3f5a6f9566ee68bd360391ab24fd667f160a81a6e6a55d34b096802c6253dd,2026-03-20T07:54:06.969746,UNITED_RENTALS,TRUE,2026-03-20T07:54:06.969747,9999-12-31T00:00:00
