RECORD_ID,EQUIPMENT_ID,BRANCH_ID,MAINTENANCE_TYPE,DESCRIPTION,SCHEDULED_DATE,START_DATE,COMPLETION_DATE,LABOR_HOURS,PARTS_COST,LABOR_COST,TOTAL_COST,TECHNICIAN_NAME,STATUS,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
MR-040060,EQ-010380,BR-01005,PREVENTIVE,Preventive maintenance - Excavator 14T,2025-12-15,2025-12-16,2025-12-17,2.0,4524.74,200.95,4725.69,Henry Mcpherson,COMPLETED,UR_MAINTENANCE_RECORDS,8e7867d9541348f288a0d40c2534a985c8ec477cfe4763a246b46f9b6edd5feb,2026-03-20T07:54:08.399072,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399073,9999-12-31T00:00:00
MR-040061,EQ-013813,BR-01089,INSPECTION,Inspection maintenance - Slide Rail System,2026-02-21,2026-02-22,2026-02-23,9.6,0.0,1183.01,1183.01,Jennifer Berry,COMPLETED,UR_MAINTENANCE_RECORDS,3b44dbb466361d94dbdf393cb675bea60d444409a3c4cb71ba7f427b91bced16,2026-03-20T07:54:08.399139,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399139,9999-12-31T00:00:00
MR-040062,EQ-014640,BR-01058,INSPECTION,Inspection maintenance - Wheel Loader,2025-05-04,2025-05-07,2025-05-08,22.4,0.0,1933.41,1933.41,Alice Robinson,COMPLETED,UR_MAINTENANCE_RECORDS,b6145ebf03fabdf2412eec0306a8a8676777d1528a21c3887a1cde08e558e8b5,2026-03-20T07:54:08.399204,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399205,9999-12-31T00:00:00
MR-040063,EQ-011248,BR-01078,INSPECTION,Inspection maintenance - Telehandler 6K 36ft,2025-08-02,2025-08-03,2025-08-05,15.9,0.0,1389.38,1389.38,Michael Hunter,COMPLETED,UR_MAINTENANCE_RECORDS,4bb8151c9fb17b937f811be8fbb6bf477f45eb4f7f95cc3c7f24029f6dc1121d,2026-03-20T07:54:08.399269,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399269,9999-12-31T00:00:00
MR-040064,EQ-013585,BR-01023,EMERGENCY,Emergency maintenance - Trash Pump 6in,2025-10-16,2025-10-18,2025-10-19,0.7,4324.63,63.74,4388.37,Tyler Johnson,COMPLETED,UR_MAINTENANCE_RECORDS,6eef045be601d9926cbfc8952b8170293bbf724f5367cf81fc4f1f514355c786,2026-03-20T07:54:08.399333,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399334,9999-12-31T00:00:00
MR-040065,EQ-011035,BR-01052,INSPECTION,Inspection maintenance - Air-Cooled Chiller 5T,2025-06-23,2025-06-25,2025-06-26,15.2,0.0,1421.68,1421.68,Willie Grant DDS,COMPLETED,UR_MAINTENANCE_RECORDS,749044c13f73033edbfadd99c10a81745ba276dcbbecbdd4e655d2683a58d408,2026-03-20T07:54:08.399402,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399403,9999-12-31T00:00:00
MR-040066,EQ-012475,BR-01001,INSPECTION,Inspection maintenance - Forklift 8K Pneumatic,2025-11-04,2025-11-04,2025-11-04,17.7,0.0,2337.03,2337.03,Sydney Mccullough,COMPLETED,UR_MAINTENANCE_RECORDS,b9a7f909ce9c478cb91145130c4f33b7817f0a7e2eb6167d476ce2a9589e2899,2026-03-20T07:54:08.399467,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399468,9999-12-31T00:00:00
MR-040067,EQ-013127,BR-01082,CORRECTIVE,Corrective maintenance - Telehandler 6K 36ft,2025-12-09,2025-12-11,2025-12-11,6.7,2514.67,659.39,3174.06,Becky Marquez,COMPLETED,UR_MAINTENANCE_RECORDS,01ad3486129e445f9bfa268b1e6ce821ff84b0c4544e82119def3f3778624d6d,2026-03-20T07:54:08.399534,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399535,9999-12-31T00:00:00
MR-040068,EQ-014698,BR-01059,INSPECTION,Inspection maintenance - Scissor Lift 26ft Electric,2025-09-13,2025-09-14,2025-09-16,7.1,0.0,1023.37,1023.37,Kimberly Higgins,COMPLETED,UR_MAINTENANCE_RECORDS,7a93ec742d0d6924106d80f58ab57f9083d1f10292753fa0523681165d3423cd,2026-03-20T07:54:08.399600,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399601,9999-12-31T00:00:00
MR-040069,EQ-011003,BR-01097,PREVENTIVE,Preventive maintenance - Forklift 5K Cushion,2026-02-17,2026-02-18,2026-02-20,18.5,3761.48,2434.83,6196.31,Laura Johnson,COMPLETED,UR_MAINTENANCE_RECORDS,67194bc8c799d5f2d89cfff89aeefbd0ed29bf3f0d6d2f280d73e347b153e55c,2026-03-20T07:54:08.399666,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399667,9999-12-31T00:00:00
MR-040070,EQ-010090,BR-01085,INSPECTION,Inspection maintenance - Road Plate 5x8ft,2025-09-16,2025-09-16,2025-09-18,20.4,0.0,2644.99,2644.99,Dr. Kimberly Green,COMPLETED,UR_MAINTENANCE_RECORDS,871a4539d2ebb204af3f14a7473d4616c127715377eb742451a8957e4efd393c,2026-03-20T07:54:08.399733,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399734,9999-12-31T00:00:00
MR-040071,EQ-014329,BR-01007,CORRECTIVE,Corrective maintenance - Articulating Boom 66ft Electric,2025-09-06,2025-09-06,2025-09-07,15.1,1378.76,2228.48,3607.24,Stephanie Cantrell,COMPLETED,UR_MAINTENANCE_RECORDS,7d24a3e4f54d4b32be142b70e29fe29ef6646a322e29ae05382542de5e7dca4c,2026-03-20T07:54:08.399799,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399800,9999-12-31T00:00:00
MR-040072,EQ-014513,BR-01045,EMERGENCY,Emergency maintenance - Scissor Lift 19ft Electric,2026-03-04,2026-03-05,2026-03-06,23.1,4080.05,1899.77,5979.82,Hannah Smith,COMPLETED,UR_MAINTENANCE_RECORDS,27eaba8531cbc69afbea58ff69860f8e3541257f58b00ca50f8027a19f526a9c,2026-03-20T07:54:08.399865,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399866,9999-12-31T00:00:00
MR-040073,EQ-012740,BR-01004,INSPECTION,Inspection maintenance - Forklift 5K Cushion,2025-08-11,2025-08-14,2025-08-14,7.8,0.0,688.48,688.48,Angela Baker,COMPLETED,UR_MAINTENANCE_RECORDS,5ee246754a73158d7d64e2f74d229cb8e46571451cd5c6cff7855ce3cf5f3f5c,2026-03-20T07:54:08.399930,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399931,9999-12-31T00:00:00
MR-040074,EQ-014167,BR-01047,INSPECTION,Inspection maintenance - Light Tower 6kW,2026-02-07,2026-02-09,2026-02-10,10.6,0.0,804.79,804.79,Emily Mclean,COMPLETED,UR_MAINTENANCE_RECORDS,9e0477ec0ee4ef848f2a75722e9bc1ef00ddc8f7b4dea67af8e176e35386b664,2026-03-20T07:54:08.399998,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.399998,9999-12-31T00:00:00
MR-040075,EQ-014135,BR-01023,INSPECTION,Inspection maintenance - Welder Generator 300A,2025-05-03,2025-05-06,2025-05-06,17.7,0.0,2209.14,2209.14,Nathan Juarez,COMPLETED,UR_MAINTENANCE_RECORDS,56cfc5a636deeeace360208d212f54565e7fb330b17ea77789b7ebe369a1b566,2026-03-20T07:54:08.400062,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400063,9999-12-31T00:00:00
MR-040076,EQ-014524,BR-01064,INSPECTION,Inspection maintenance - Telehandler 10K 55ft,2025-09-02,2025-09-05,2025-09-06,19.5,0.0,2519.72,2519.72,Erika Ali,COMPLETED,UR_MAINTENANCE_RECORDS,4cfb2266c3c40baf4db8fedcb99b21f4f34b4fbc8c80b1759d8e01612f770cc5,2026-03-20T07:54:08.400128,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400129,9999-12-31T00:00:00
MR-040077,EQ-010311,BR-01003,CORRECTIVE,Corrective maintenance - Backhoe Loader,2025-08-06,2025-08-07,2025-08-07,13.7,2072.03,1821.76,3893.79,Charles Elliott,COMPLETED,UR_MAINTENANCE_RECORDS,77104b83e6b48c8b8a12c593b9ba861dad940960d63dc9db9c093b227cd1d167,2026-03-20T07:54:08.400193,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400194,9999-12-31T00:00:00
MR-040078,EQ-012201,BR-01018,INSPECTION,Inspection maintenance - Articulating Boom 66ft Electric,2025-12-13,2025-12-15,2025-12-16,17.1,0.0,2206.92,2206.92,Michael Lane,COMPLETED,UR_MAINTENANCE_RECORDS,5d47117a1d13a489cea5da8acb677c83693ed26175fe3e0a77259835f989a429,2026-03-20T07:54:08.400259,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400260,9999-12-31T00:00:00
MR-040079,EQ-013675,BR-01089,PREVENTIVE,Preventive maintenance - Scissor Lift 19ft Electric,2025-03-25,2025-03-26,2025-03-26,13.2,4262.41,1511.04,5773.45,Erik Wilson,COMPLETED,UR_MAINTENANCE_RECORDS,8a5279484c3f9e8feb4db85df507ba4cf8d77c0b9993571217074ed7b9f4bc1e,2026-03-20T07:54:08.400323,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400324,9999-12-31T00:00:00
MR-040080,EQ-010425,BR-01099,EMERGENCY,Emergency maintenance - Backhoe Loader,2026-02-27,2026-03-01,2026-03-02,20.2,4483.52,1702.99,6186.51,Summer Browning,COMPLETED,UR_MAINTENANCE_RECORDS,487fb7b10f17c215cf62f8b80657af3d3b6533536a31bf6d455f13e046311bc6,2026-03-20T07:54:08.400389,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400390,9999-12-31T00:00:00
MR-040081,EQ-010347,BR-01010,INSPECTION,Inspection maintenance - Backhoe Loader,2026-03-03,2026-03-04,2026-03-05,15.5,0.0,2222.38,2222.38,Bruce Smith,COMPLETED,UR_MAINTENANCE_RECORDS,9794e418df5e5779022b0c15e9293a0942b49b5a2a62cf2a1703d49a5d81a2c0,2026-03-20T07:54:08.400454,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400455,9999-12-31T00:00:00
MR-040082,EQ-011129,BR-01099,EMERGENCY,Emergency maintenance - Skid Steer Loader,2025-11-01,2025-11-02,2025-11-04,12.3,580.01,1663.02,2243.03,Kayla Kelly,COMPLETED,UR_MAINTENANCE_RECORDS,1d1dde91bcd90be3155fd35a85c9677740969880ce8a0a9c10fd0ddee9bfb1dc,2026-03-20T07:54:08.400520,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400521,9999-12-31T00:00:00
MR-040083,EQ-011195,BR-01005,PREVENTIVE,Preventive maintenance - Forklift 8K Pneumatic,2025-09-25,2025-09-25,2025-09-26,12.7,1458.86,1677.29,3136.15,Mariah Boyd,COMPLETED,UR_MAINTENANCE_RECORDS,8b3e063bcae2d05e5fac8c039f3c6039603dbefa1c88c748eb6fbe8d498e4fe3,2026-03-20T07:54:08.400587,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400588,9999-12-31T00:00:00
MR-040084,EQ-011411,BR-01074,EMERGENCY,Emergency maintenance - Telehandler 10K 55ft,2025-10-16,2025-10-18,2025-10-19,7.0,4374.25,965.15,5339.4,Michelle Walls,COMPLETED,UR_MAINTENANCE_RECORDS,5638562a92076bfcb72e886c18332b13f88ec2c06a1133ea55241f68579a6384,2026-03-20T07:54:08.400654,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400654,9999-12-31T00:00:00
MR-040085,EQ-011996,BR-01032,PREVENTIVE,Preventive maintenance - Wheel Loader,2025-07-25,2025-07-26,2025-07-28,16.3,3390.84,2177.43,5568.27,Connie Campbell,COMPLETED,UR_MAINTENANCE_RECORDS,d23b087f4d76d52cae0861d30a2ec2f1b68471c89f2db3c378a596a50b077d52,2026-03-20T07:54:08.400720,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400720,9999-12-31T00:00:00
MR-040086,EQ-012906,BR-01027,CORRECTIVE,Corrective maintenance - Backhoe Loader,2025-06-13,2025-06-13,2025-06-14,22.0,4734.86,3228.25,7963.11,Debbie Black,COMPLETED,UR_MAINTENANCE_RECORDS,588d625cabea4637a83abadbe3237dbae8c64054db8fe0d7b9f3a73916abce48,2026-03-20T07:54:08.400785,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400786,9999-12-31T00:00:00
MR-040087,EQ-012841,BR-01009,PREVENTIVE,Preventive maintenance - Rough Terrain Crane 30T,2025-10-11,2025-10-14,2025-10-15,3.9,1747.3,312.5,2059.8,Steven Reed,COMPLETED,UR_MAINTENANCE_RECORDS,bb3e7c8e81e17eac2a79f6e5fbe59bc2a45d29fb370e8c9248625737e4b88436,2026-03-20T07:54:08.400850,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400851,9999-12-31T00:00:00
MR-040088,EQ-011369,BR-01009,INSPECTION,Inspection maintenance - Skid Steer Loader,2026-01-07,2026-01-10,2026-01-11,15.3,0.0,1715.48,1715.48,Kayla Trevino,COMPLETED,UR_MAINTENANCE_RECORDS,76024c89c4299128626ae63101e31954afb9a9f98611620cbb4a330055ccb40c,2026-03-20T07:54:08.400915,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400916,9999-12-31T00:00:00
MR-040089,EQ-012069,BR-01073,PREVENTIVE,Preventive maintenance - Boom Lift 46ft Straight,2026-02-04,2026-02-06,2026-02-08,14.6,541.42,1755.96,2297.38,Justin Hill,COMPLETED,UR_MAINTENANCE_RECORDS,894b041ffe8c06e0edcfa87af869ff106d1a265835b21292e778a43035174b8b,2026-03-20T07:54:08.400979,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.400980,9999-12-31T00:00:00
MR-040090,EQ-012571,BR-01006,CORRECTIVE,Corrective maintenance - Scissor Lift 19ft Electric,2025-05-14,2025-05-17,2025-05-18,8.9,557.83,1254.69,1812.52,Isaac Jackson,COMPLETED,UR_MAINTENANCE_RECORDS,513c38337f444d5eac8756b783805ea992794877e1dc073ff4d9f4daaf875084,2026-03-20T07:54:08.401052,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401053,9999-12-31T00:00:00
MR-040091,EQ-014753,BR-01005,PREVENTIVE,Preventive maintenance - Rough Terrain Crane 30T,2025-07-19,2025-07-20,2025-07-21,23.7,4030.97,2340.57,6371.54,Joseph Mcdonald,COMPLETED,UR_MAINTENANCE_RECORDS,e4a4e002b4eb4d2a93dac2f8f85b62ad6743f97df151fdb9877c0728f665f7b5,2026-03-20T07:54:08.401116,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401117,9999-12-31T00:00:00
MR-040092,EQ-011499,BR-01002,PREVENTIVE,Preventive maintenance - Generator 20kW Diesel,2026-03-12,2026-03-15,2026-03-15,21.3,706.11,1829.15,2535.26,Michael Bennett,COMPLETED,UR_MAINTENANCE_RECORDS,3157fc7498858bcedc737a454a69f2b1b44311a7e735b628e6fe1287f7735ef9,2026-03-20T07:54:08.401180,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401181,9999-12-31T00:00:00
MR-040093,EQ-010410,BR-01067,CORRECTIVE,Corrective maintenance - Mini Excavator 4T,2026-02-18,2026-02-20,2026-02-20,9.3,3360.01,1287.83,4647.84,Mark Garcia,COMPLETED,UR_MAINTENANCE_RECORDS,cfcb016e73d8c98a338e7119517e2c065cbfb34db1e8b003a65cd853b3a19f57,2026-03-20T07:54:08.401245,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401246,9999-12-31T00:00:00
MR-040094,EQ-010881,BR-01057,CORRECTIVE,Corrective maintenance - Generator 200kW Diesel,2025-08-17,2025-08-18,2025-08-19,23.7,4246.17,1784.78,6030.95,Mark Evans DDS,COMPLETED,UR_MAINTENANCE_RECORDS,c4560cb068f81db626f89a759edd3aeb25123906a23ccde10f128a5638a789da,2026-03-20T07:54:08.401312,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401312,9999-12-31T00:00:00
MR-040095,EQ-010649,BR-01074,CORRECTIVE,Corrective maintenance - Wheel Loader,2025-10-31,2025-11-02,2025-11-04,23.7,938.81,3046.99,3985.8,Kristin Cole,COMPLETED,UR_MAINTENANCE_RECORDS,32ead4cc7e80615f8cb9e7c2a5a10ea319a00badd46f36c3fcdbc01d23ddd457,2026-03-20T07:54:08.401377,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401378,9999-12-31T00:00:00
MR-040096,EQ-011197,BR-01007,CORRECTIVE,Corrective maintenance - Air-Cooled Chiller 5T,2025-07-11,2025-07-12,2025-07-14,23.9,3558.67,1817.78,5376.45,Jose Fernandez,COMPLETED,UR_MAINTENANCE_RECORDS,362735c23da8db62015a0f597ada81d5a68613947e0e59cea8c9ffa04608538f,2026-03-20T07:54:08.401452,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401453,9999-12-31T00:00:00
MR-040097,EQ-012654,BR-01006,EMERGENCY,Emergency maintenance - Scissor Lift 32ft Electric,2026-02-26,2026-02-27,2026-03-01,21.9,4817.36,2430.9,7248.26,Shannon Schmidt,COMPLETED,UR_MAINTENANCE_RECORDS,013af87bed64fb2997e0f5392873e4a8c882d44a6145dfd8c6d7b8642d0794aa,2026-03-20T07:54:08.401519,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401520,9999-12-31T00:00:00
MR-040098,EQ-014334,BR-01059,PREVENTIVE,Preventive maintenance - Trash Pump 3in,2025-08-20,2025-08-22,2025-08-22,20.9,992.84,1597.06,2589.9,Melissa Ryan,COMPLETED,UR_MAINTENANCE_RECORDS,f9352ed49d4eebfb7cebcdffab35da6233c89f87752d5438eea60312f007ed25,2026-03-20T07:54:08.401585,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401585,9999-12-31T00:00:00
MR-040099,EQ-011721,BR-01029,INSPECTION,Inspection maintenance - Road Plate 5x8ft,2025-12-10,2025-12-12,2025-12-13,11.5,0.0,1367.14,1367.14,Dr. Dawn Massey,COMPLETED,UR_MAINTENANCE_RECORDS,e85f4bf8707d2e59e48ad7d472faebfdb75cda57e008e0f767f524145a9fdc23,2026-03-20T07:54:08.401652,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401653,9999-12-31T00:00:00
MR-040100,EQ-011419,BR-01021,CORRECTIVE,Corrective maintenance - Excavator 14T,2025-11-18,2025-11-21,2025-11-22,12.1,506.83,1334.68,1841.51,Kevin Nelson,COMPLETED,UR_MAINTENANCE_RECORDS,2cb87fa94efd7beb007544c8dfbc98bc0e221afd0ae9a52078db8a7fc681a52d,2026-03-20T07:54:08.401716,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401717,9999-12-31T00:00:00
MR-040101,EQ-011880,BR-01092,PREVENTIVE,Preventive maintenance - Hydraulic Shoring System,2025-07-15,2025-07-15,2025-07-17,13.3,4464.7,1741.99,6206.69,Eric Davidson,COMPLETED,UR_MAINTENANCE_RECORDS,90d949b602b3ab9f13dc0bb3843af404d02d7fea73fc2ba8e34893e8b6235653,2026-03-20T07:54:08.401782,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401783,9999-12-31T00:00:00
MR-040102,EQ-010927,BR-01097,CORRECTIVE,Corrective maintenance - Scissor Lift 19ft Electric,2025-03-30,2025-04-02,2025-04-04,21.1,662.27,2643.12,3305.39,Debbie Mitchell,COMPLETED,UR_MAINTENANCE_RECORDS,98b2ea908426d1755e521250ebdf68b373bfe0a800c8586439830e58b6f7dcc8,2026-03-20T07:54:08.401848,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401848,9999-12-31T00:00:00
MR-040103,EQ-012519,BR-01100,INSPECTION,Inspection maintenance - Scissor Lift 32ft Electric,2026-02-10,2026-02-12,2026-02-13,21.5,0.0,3222.72,3222.72,Christopher Castillo MD,COMPLETED,UR_MAINTENANCE_RECORDS,acec15f9b31be07cbcc19881a1a9750cdb8ca84e55a6c945e5af4b67c280811e,2026-03-20T07:54:08.401923,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401924,9999-12-31T00:00:00
MR-040104,EQ-012774,BR-01098,INSPECTION,Inspection maintenance - Welder Generator 300A,2025-06-15,2025-06-18,2025-06-19,8.2,0.0,1173.91,1173.91,Brian Perez,COMPLETED,UR_MAINTENANCE_RECORDS,4ac0fb26e0f100c355c56577230f2183645943ba2cf4e09903953374ea65d599,2026-03-20T07:54:08.401987,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.401988,9999-12-31T00:00:00
MR-040105,EQ-013854,BR-01025,PREVENTIVE,Preventive maintenance - Telehandler 10K 55ft,2025-12-21,2025-12-21,2025-12-21,3.2,2432.96,414.58,2847.54,Ashlee Woods,COMPLETED,UR_MAINTENANCE_RECORDS,b6bca8444f04a0d8ac8ba9ad47354bb01ff854e00443608147a4f045b88845f3,2026-03-20T07:54:08.402054,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402054,9999-12-31T00:00:00
MR-040106,EQ-012027,BR-01091,PREVENTIVE,Preventive maintenance - Excavator 14T,2025-10-07,2025-10-10,2025-10-11,6.0,3059.07,714.91,3773.98,Cynthia Anderson,COMPLETED,UR_MAINTENANCE_RECORDS,6511943294f843a5e09e7735d63aa6cfbd2f2ece2c78d37955453ff785fe6a7d,2026-03-20T07:54:08.402120,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402121,9999-12-31T00:00:00
MR-040107,EQ-010985,BR-01088,INSPECTION,Inspection maintenance - Skid Steer Loader,2025-10-18,2025-10-19,2025-10-21,14.0,0.0,1612.78,1612.78,Ashley Hernandez,COMPLETED,UR_MAINTENANCE_RECORDS,23c11348d6fd9ab35c0844fa446a9a0ea70a811b4647fcf6ff4fb9ce0b1933c3,2026-03-20T07:54:08.402187,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402188,9999-12-31T00:00:00
MR-040108,EQ-013657,BR-01093,EMERGENCY,Emergency maintenance - Road Plate 5x8ft,2025-09-29,2025-09-30,2025-10-01,11.4,615.48,1541.96,2157.44,Steven Johnson,COMPLETED,UR_MAINTENANCE_RECORDS,862447d1041da7a494a3f8f209c86d9379f6669c876ab925ba2520e4d313bf20,2026-03-20T07:54:08.402252,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402253,9999-12-31T00:00:00
MR-040109,EQ-013333,BR-01061,PREVENTIVE,Preventive maintenance - Cooling Tower,2025-09-16,2025-09-19,2025-09-20,0.5,110.03,38.84,148.87,Rebecca Sanchez,COMPLETED,UR_MAINTENANCE_RECORDS,c41419fb7394e58b4482727518b20dbe0f3b35b3e2101879008e2bf2cf3c8533,2026-03-20T07:54:08.402322,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402323,9999-12-31T00:00:00
MR-040110,EQ-012127,BR-01026,PREVENTIVE,Preventive maintenance - Air-Cooled Chiller 5T,2025-10-25,2025-10-26,2025-10-28,10.8,2488.5,876.29,3364.79,Jose Burke,COMPLETED,UR_MAINTENANCE_RECORDS,944b69115122e2274ae9342698ed660ddfdb3eb9559d3041d73df1ffc31ec326,2026-03-20T07:54:08.402387,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402387,9999-12-31T00:00:00
MR-040111,EQ-010337,BR-01071,CORRECTIVE,Corrective maintenance - Trash Pump 6in,2026-01-31,2026-01-31,2026-02-01,15.9,789.16,2247.74,3036.9,Latoya Short,COMPLETED,UR_MAINTENANCE_RECORDS,8152214706efac8576ba1c3014396821d526eef6c597bfc00b097d446bc83287,2026-03-20T07:54:08.402453,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402454,9999-12-31T00:00:00
MR-040112,EQ-012498,BR-01014,INSPECTION,Inspection maintenance - Road Plate 5x8ft,2025-06-05,2025-06-06,2025-06-08,13.5,0.0,1517.66,1517.66,Mr. Taylor Blake,COMPLETED,UR_MAINTENANCE_RECORDS,cbb8081560b6058223c998c8683b5408e4ef4c6cec7c96e7a5278c03d1c22666,2026-03-20T07:54:08.402520,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402521,9999-12-31T00:00:00
MR-040113,EQ-010339,BR-01021,PREVENTIVE,Preventive maintenance - Air Compressor 185 CFM,2025-06-21,2025-06-22,2025-06-24,23.4,4319.78,3134.26,7454.04,Derek Bright,COMPLETED,UR_MAINTENANCE_RECORDS,83d254f92e459c402642694c704ccc43c2185621be884ce965734ca51b830a8f,2026-03-20T07:54:08.402586,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402587,9999-12-31T00:00:00
MR-040114,EQ-013249,BR-01076,CORRECTIVE,Corrective maintenance - Hot Water Pressure Washer,2025-06-10,2025-06-12,2025-06-13,8.2,3605.63,1168.78,4774.41,Tammy Cook,COMPLETED,UR_MAINTENANCE_RECORDS,9e9e409dde57c79f2d4c13f75712cb559eef7f83b4b98e465b9f2a238e45138f,2026-03-20T07:54:08.402653,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402654,9999-12-31T00:00:00
MR-040115,EQ-012004,BR-01014,CORRECTIVE,Corrective maintenance - Forklift 5K Cushion,2025-07-02,2025-07-05,2025-07-05,2.8,1947.95,408.41,2356.36,Justin Morales,COMPLETED,UR_MAINTENANCE_RECORDS,063fd8a2d79cda1a8480de80342d3497ec48cb9795869031f12322d90a6d2de5,2026-03-20T07:54:08.402720,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402720,9999-12-31T00:00:00
MR-040116,EQ-011345,BR-01079,EMERGENCY,Emergency maintenance - All Terrain Crane 50T,2025-12-14,2025-12-14,2025-12-15,23.2,1450.16,2591.87,4042.03,Clinton Young,COMPLETED,UR_MAINTENANCE_RECORDS,5a79d236990fb6862545af752e87c7073f3929870d2a1c6afdace8d0913adf81,2026-03-20T07:54:08.402785,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402785,9999-12-31T00:00:00
MR-040117,EQ-011096,BR-01032,EMERGENCY,Emergency maintenance - Skid Steer Loader,2025-11-30,2025-12-02,2025-12-03,19.6,2447.57,2713.31,5160.88,Andrew Gill,COMPLETED,UR_MAINTENANCE_RECORDS,ae8a505be45a45f4b88fa377e5201d3e342d1d016da1d6705705c9d591e60a8c,2026-03-20T07:54:08.402850,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402851,9999-12-31T00:00:00
MR-040118,EQ-013430,BR-01036,PREVENTIVE,Preventive maintenance - Forklift 12K Diesel,2026-02-07,2026-02-07,2026-02-09,6.4,3645.14,636.68,4281.82,Linda Scott,COMPLETED,UR_MAINTENANCE_RECORDS,fef8f243175c6515fa40f78b26cc36fef8e62e73eef63ba41f9411a3d2705a4e,2026-03-20T07:54:08.402917,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402918,9999-12-31T00:00:00
MR-040119,EQ-014453,BR-01007,INSPECTION,Inspection maintenance - Rough Terrain Crane 30T,2025-11-19,2025-11-19,2025-11-21,9.7,0.0,1269.41,1269.41,John Graham,COMPLETED,UR_MAINTENANCE_RECORDS,aada877c6d92275dc7db6da2dba0e4f861ff6ac702de16b031ff80e64cf77131,2026-03-20T07:54:08.402987,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.402987,9999-12-31T00:00:00
MR-040120,EQ-011778,BR-01034,INSPECTION,Inspection maintenance - Trash Pump 3in,2025-12-02,2025-12-03,2025-12-03,17.1,0.0,1718.72,1718.72,Kelsey Strong,COMPLETED,UR_MAINTENANCE_RECORDS,c5ad62bf2c3c1da135019b5804de4743f8849be1615de9a1f7f01b82100c74eb,2026-03-20T07:54:08.403053,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.403054,9999-12-31T00:00:00
